display_name,username,tweet_text,profile_img,post_url,post_date,reply_count,retweet_count,like_count
bank mandiri,@909xx7xx96,"Untuk cek kendala kamu silahkan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.me/12899009856        Tks~Hangga",https://pbs.twimg.com/profile_images/1752145780411088896/3JFrllwA_normal.jpg,https://twitter.com/909xx7xx96/status/1752146221471596900,2024-01-30T01:46:27.000Z,0,0,0
mandiri Call,@wishatmemagella,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/3dlakg Tkz:-) Diana,https://pbs.twimg.com/profile_images/1751961401839800320/iJdGFPli_normal.jpg,https://twitter.com/wishatmemagella/status/1752123118083326278,2024-01-30T00:14:38.000Z,0,0,0
mandiri Call,@wishatmemagella,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/3dlakg ID CS ADM- Diana",https://pbs.twimg.com/profile_images/1751961401839800320/iJdGFPli_normal.jpg,https://twitter.com/wishatmemagella/status/1752123143576330352,2024-01-30T00:14:44.000Z,0,0,0
bank mandiri,@909xx7xx96,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.me/12899009856       Tks~Hangga,https://pbs.twimg.com/profile_images/1752145780411088896/3JFrllwA_normal.jpg,https://twitter.com/909xx7xx96/status/1752146251406348414,2024-01-30T01:46:34.000Z,0,0,0
. lNFO MANDlRl,@MyStyleMajh,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WA   https://lnk.ec/lnfo-Mandiri  Tks-Mia",https://pbs.twimg.com/profile_images/1751983772659236865/tYZ4GQbR_normal.jpg,https://twitter.com/MyStyleMajh/status/1752028669651062839,2024-01-29T17:59:20.000Z,0,0,0
. lNFO MANDlRl,@MyStyleMajh,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui wa https://lnk.ec/lnfo-Mandiri       Tks~Mia,https://pbs.twimg.com/profile_images/1751983772659236865/tYZ4GQbR_normal.jpg,https://twitter.com/MyStyleMajh/status/1752028718250283370,2024-01-29T17:59:32.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752028307267440685,2024-01-29T17:57:54.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752028321674912086,2024-01-29T17:57:57.000Z,0,0,0
G0pay•Ind0nesia,@wincheey,"Halo kak untuk cek kendala kamu silakan di kirim melalui wa ini -:,) untuk respon hanya melalui WAhttp://alvo.chat/3MjnID CS : Alisa,",https://pbs.twimg.com/profile_images/1745707524366749696/tsUZ29B0_normal.jpg,https://twitter.com/wincheey/status/1752025554537353345,2024-01-29T17:46:57.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752028398946501042,2024-01-29T17:58:16.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752028422724088204,2024-01-29T17:58:21.000Z,0,0,0
. lNFO MANDlRl,@MyStyleMajh,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WA   https://lnk.ec/lnfo-Mandiri  Tks-Mia",https://pbs.twimg.com/profile_images/1751983772659236865/tYZ4GQbR_normal.jpg,https://twitter.com/MyStyleMajh/status/1752017186200383753,2024-01-29T17:13:42.000Z,0,0,0
. lNFO MANDlRl,@MyStyleMajh,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui wa https://lnk.ec/lnfo-Mandiri       Tks~Mia,https://pbs.twimg.com/profile_images/1751983772659236865/tYZ4GQbR_normal.jpg,https://twitter.com/MyStyleMajh/status/1752017211374612883,2024-01-29T17:13:48.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752028356479254807,2024-01-29T17:58:05.000Z,0,0,0
.INFO MANDIRI,@Mohamed69620442,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1750815708689367041/dUwn-R6u_normal.jpg,https://twitter.com/Mohamed69620442/status/1752028372212084983,2024-01-29T17:58:09.000Z,0,0,0
. lNFO MANDlRl,@MyStyleMajh,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WA   https://lnk.ec/lnfo-Mandiri  Tks-Mia",https://pbs.twimg.com/profile_images/1751983772659236865/tYZ4GQbR_normal.jpg,https://twitter.com/MyStyleMajh/status/1752003895927455995,2024-01-29T16:20:54.000Z,0,0,0
. lNFO MANDlRl,@MyStyleMajh,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui wa https://lnk.ec/lnfo-Mandiri       Tks~Mia,https://pbs.twimg.com/profile_images/1751983772659236865/tYZ4GQbR_normal.jpg,https://twitter.com/MyStyleMajh/status/1752003926772318599,2024-01-29T16:21:01.000Z,0,0,0
Customer Service,@5yyuy42781,Halo sahabat mcndiri untuk cek kendala kamu silakan di kirim melalui wa ini -:) untuk respon hanya melalui http://lnk.ec/Mcndiri_CareTks:Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1752003905792381439,2024-01-29T16:20:56.000Z,0,0,0
Customer Service,@5yyuy42781,Hai sahabat mcπdiri Terkait kendala yang Bpk/ibu alami silakan jelaskan secara detail melalui wa ya-:) karena kami cuma respon melalui http://lnk.ec/Mcndiri_Care Tks^Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1752003941746024464,2024-01-29T16:21:05.000Z,0,0,0
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Agel,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1752007077986447462,2024-01-29T16:33:32.000Z,0,0,0
Customer Service,@5yyuy42781,Halo sahabat mcndiri untuk cek kendala kamu silakan di kirim melalui wa ini -:) untuk respon hanya melalui http://lnk.ec/Mcndiri_CareTks:Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1751986584499741173,2024-01-29T15:12:06.000Z,0,0,0
Customer Service,@5yyuy42781,Hai sahabat mcπdiri Terkait kendala yang Bpk/ibu alami silakan jelaskan secara detail melalui wa ya-:) karena kami cuma respon melalui http://lnk.ec/Mcndiri_Care Tks^Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1751986612664414452,2024-01-29T15:12:13.000Z,0,0,0
Mendiri_Care,@MendiriC11868,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WhatsApp. http://lnk.ec/WA.MandiriTks~dimas",https://pbs.twimg.com/profile_images/1751918047546449920/0fNhh30Y_normal.jpg,https://twitter.com/MendiriC11868/status/1751987134817604062,2024-01-29T15:14:17.000Z,0,0,0
Customer Service,@5yyuy42781,Halo sahabat mcndiri untuk cek kendala kamu silakan di kirim melalui wa ini -:) untuk respon hanya melalui http://lnk.ec/Mcndiri_CareTks:Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1751982738935263433,2024-01-29T14:56:49.000Z,0,0,0
Customer Service,@5yyuy42781,Hai sahabat mcπdiri Terkait kendala yang Bpk/ibu alami silakan jelaskan secara detail melalui wa ya-:) karena kami cuma respon melalui http://lnk.ec/Mcndiri_Care Tks^Kalya,https://pbs.twimg.com/profile_images/1748385689048350720/6Ztf1AIE_normal.jpg,https://twitter.com/5yyuy42781/status/1751982767225831601,2024-01-29T14:56:56.000Z,0,0,0
mandiri Call,@wishatmemagella,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/3dlakg ID CS ADM- Diana",https://pbs.twimg.com/profile_images/1751961401839800320/iJdGFPli_normal.jpg,https://twitter.com/wishatmemagella/status/1751973546111439013,2024-01-29T14:20:18.000Z,0,0,0
mandiri Call,@wishatmemagella,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/3dlakg Tkz:-) Diana,https://pbs.twimg.com/profile_images/1751961401839800320/iJdGFPli_normal.jpg,https://twitter.com/wishatmemagella/status/1751973521193095387,2024-01-29T14:20:12.000Z,0,0,0
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Agel,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1751972769506681203,2024-01-29T14:17:12.000Z,0,0,0
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Andi,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1751972799047225721,2024-01-29T14:17:20.000Z,0,0,0
G0pay•Ind0nesia,@wincheey,"Halo kak untuk cek kendala kamu silakan di kirim melalui wa ini -:,) untuk respon hanya melalui WAhttp://alvo.chat/3MjnID CS : Alisa,",https://pbs.twimg.com/profile_images/1745707524366749696/tsUZ29B0_normal.jpg,https://twitter.com/wincheey/status/1752026212057452949,2024-01-29T17:49:34.000Z,0,0,0
MANDlRlCare,@hopa5666,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan hanya melaluiWhatsapp kami di bawah inihttp://wa.me/6282184355614Tkz ^karina,https://pbs.twimg.com/profile_images/1751947460141031424/Gz7KctZE_normal.jpg,https://twitter.com/hopa5666/status/1751969887218754016,2024-01-29T14:05:45.000Z,0,0,0
mandiri Call,@wishatmemagella,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/3dlakg ID CS ADM- Diana",https://pbs.twimg.com/profile_images/1751961401839800320/iJdGFPli_normal.jpg,https://twitter.com/wishatmemagella/status/1751973485822578821,2024-01-29T14:20:03.000Z,0,0,0
mandiri Call,@wishatmemagella,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/3dlakg Tkz:-) Diana,https://pbs.twimg.com/profile_images/1751961401839800320/iJdGFPli_normal.jpg,https://twitter.com/wishatmemagella/status/1751973447029461003,2024-01-29T14:19:54.000Z,0,0,0
MANDlRlCare,@hopa5666,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan hanya melaluiWhatsapp kami di bawah inihttp://wa.me/6282184355614Tkz ^karina..,https://pbs.twimg.com/profile_images/1751947460141031424/Gz7KctZE_normal.jpg,https://twitter.com/hopa5666/status/1751969918281769054,2024-01-29T14:05:53.000Z,0,0,0
MANDlRlCare,@hopa5666,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan hanya melaluiWhatsapp kami di bawah inihttp://wa.me/6282184355614Tkz ^karina.,https://pbs.twimg.com/profile_images/1751947460141031424/Gz7KctZE_normal.jpg,https://twitter.com/hopa5666/status/1751967748996178282,2024-01-29T13:57:16.000Z,0,0,0
mandiri Call,@wishatmemagella,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/3dlakg ID CS ADM- Diana",https://pbs.twimg.com/profile_images/1751961401839800320/iJdGFPli_normal.jpg,https://twitter.com/wishatmemagella/status/1751967211911340438,2024-01-29T13:55:07.000Z,0,0,0
mandiri Call,@wishatmemagella,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/3dlakg Tkz:-) Diana,https://pbs.twimg.com/profile_images/1751961401839800320/iJdGFPli_normal.jpg,https://twitter.com/wishatmemagella/status/1751967171234988517,2024-01-29T13:54:58.000Z,0,0,0
MANDlRlCare,@hopa5666,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan hanya melaluiWhatsapp kami di bawah inihttp://wa.me/6282184355614Tkz ^karina,https://pbs.twimg.com/profile_images/1751947460141031424/Gz7KctZE_normal.jpg,https://twitter.com/hopa5666/status/1751967686370930704,2024-01-29T13:57:01.000Z,0,0,0
Customer Service,@Nwgeels,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa https://wa.link/mejp1bTkz -Agel,https://pbs.twimg.com/profile_images/1750814936572514304/yISFsH5L_normal.jpg,https://twitter.com/Nwgeels/status/1751969454513402034,2024-01-29T14:04:02.000Z,0,0,0
