display_name,username,tweet_text,profile_img,post_url,post_date,reply_count,retweet_count,like_count
Mandiri Care,@mandiricare,@saturnudes  Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun dan bukan dalam foto profil atau melalui whatsapp official Bank Mandiri 0811-84-14000 bercentang hijau. Tks~Rezka (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758167111623672033,2024-02-15T16:31:19.000Z,0,0,0
MANDIRI CALL,@oy86v50aym0jkn2,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut https://wa.link/jki7hv ID CS ADM~ Saidi",https://pbs.twimg.com/profile_images/1757913608242237440/9o2Bdp6n_normal.jpg,https://twitter.com/oy86v50aym0jkn2/status/1758146588831367171,2024-02-15T15:09:46.000Z,0,0,0
Mahmudah,@mudaisyoung,"@mandiricare @bankmandiri layanan weekend banking udah ga ada kah? Kalo dulu di kantor bank mandiri deket alun-alun Malang buka saat weekend, sekarang kok engga ya?",https://pbs.twimg.com/profile_images/1705855470823784448/l7IG88IW_normal.jpg,,2024-02-15T14:35:50.000Z,9,1,0
bank mandiri,@bankmandiri,@mudaisyoung Akun resmi Bank Mandiri bercentang emas (verified) yang terletak disisi kanan nama akun (centang emas tidak terdapat di dalam gambar profile picture/posisi lainnya). Selalu jaga kerahasiaan data perbankan. Tks~Carlos (end),https://pbs.twimg.com/profile_images/1605130431829270533/pS8KH1cE_normal.jpg,https://twitter.com/bankmandiri/status/1758164359543697902,2024-02-15T16:20:23.000Z,0,0,0
bank mandiri,@bankmandiri,@mudaisyoung Kami persilakan Sahabat dpt mendatangi kantor cabang Bank Mandiri terdekat Senin - Jumat pada pukul 08:00 - 15:00 waktu setempat. (2),https://pbs.twimg.com/profile_images/1605130431829270533/pS8KH1cE_normal.jpg,https://twitter.com/bankmandiri/status/1758164269907230877,2024-02-15T16:20:01.000Z,0,0,0
bank mandiri,@bankmandiri,"@mudaisyoung Halo Sahabat @mudaisyoung, mohon maaf atas ketidaknyamanannya. Saat ini untuk layanan Weekend Banking belum beroperasional ya. (1)",https://pbs.twimg.com/profile_images/1605130431829270533/pS8KH1cE_normal.jpg,https://twitter.com/bankmandiri/status/1758164256070177204,2024-02-15T16:19:58.000Z,0,0,0
bank mandiri,@bankmandiri,@mudaisyoung Mohon berhati-hati dan tidak memberikan data rahasia kepada pihak manapun yang mengatasnamakan Bank Mandiri. (5),https://pbs.twimg.com/profile_images/1605130431829270533/pS8KH1cE_normal.jpg,https://twitter.com/bankmandiri/status/1758164338203095330,2024-02-15T16:20:17.000Z,0,0,0
bank mandiri,@bankmandiri,"@mudaisyoung Untuk kemudahan dan kenyamanan, Sahabat dpt bertransaksi melalui Livin' by Mandiri atau mandiri ATM terdekat. (4)",https://pbs.twimg.com/profile_images/1605130431829270533/pS8KH1cE_normal.jpg,https://twitter.com/bankmandiri/status/1758164312236118242,2024-02-15T16:20:11.000Z,0,0,0
bank mandiri,@bankmandiri,"@mudaisyoung Untuk operasional kantor cabang Bank Mandiri dpt diakses melalui http://bmri.id/infocabang atau melalui MITA di Whatsapp Official Bank Mandiri 0811-84-14000 dengan mengetik ""Operasional Cabang"". (3)",https://pbs.twimg.com/profile_images/1605130431829270533/pS8KH1cE_normal.jpg,https://twitter.com/bankmandiri/status/1758164288748019921,2024-02-15T16:20:06.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa http://wa.me/14482059711                Tks^Adm~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758139349475221866,2024-02-15T14:41:00.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui Wa http://wa.me/14482059711          Tks~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758139331859071040,2024-02-15T14:40:56.000Z,0,0,0
blub,@joe_nrn,"@mandiricare rekening koran bukannya kewajiban dari bank ya? masa krn saya baru buka akun di Januari, trs utk semua transaksi yg Januari tdk akan diberikan e-statementnya? kacau sih.",https://pbs.twimg.com/profile_images/1620420806789726209/lru_m_tU_normal.jpg,,2024-02-15T14:22:25.000Z,2,2,1
Mandiri Care,@mandiricare,@joe_nrn Mohon maaf Sahabat @joe_nrn atas ketidaknyamanannya. Apabila baru terdaftar maka e-statement yg akan diterima utk bulan berikutnya. Sedangkan di bulan sebelumnya dpt dilakukan cetak rekening koran melalui kantor cabang Bank Mandiri terdekat (1),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758175715432833399,2024-02-15T17:05:30.000Z,0,0,0
Mandiri Care,@mandiricare,"@joe_nrn membawa buku tabungan dan KTP. Biaya permintaan rekening koran < 6 bulan Rp2.500,- per lembar. Semoga proses kedepannya berjalan lancar. Tks~Amar (2)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758175721032167556,2024-02-15T17:05:31.000Z,0,0,0
Cottoncandysm,@Cottoncandysm1,@mandiricare min cek dm coba,https://pbs.twimg.com/profile_images/1687705710480752642/XXlCv46s_normal.jpg,,2024-02-15T13:53:01.000Z,11,2,1
Mandiri Care,@mandiricare,@Cottoncandysm1 Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun (2),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758161920941863005,2024-02-15T16:10:41.000Z,0,0,0
Mandiri Care,@mandiricare,"@Cottoncandysm1 Hai Sahabat @Cottoncandysm1, mohon maaf atas ketidaknyamanannya. Untuk pesan yg dikirimkan melalui DM, sudah kami balas. Mohon kesediaannya untuk melakukan pengecekan lebih lanjut ya. (1)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758161885982314806,2024-02-15T16:10:33.000Z,0,0,0
Mandiri Care,@mandiricare,@Cottoncandysm1 dan bukan dalam foto profil atau melalui whatsapp official Bank Mandiri 0811-84-14000 bercentang hijau. Semoga prosesnya berjalan dgn lancar. Tks~Sizko (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758161928919404896,2024-02-15T16:10:43.000Z,0,0,0
Ivan Rizki Ramadhan,@rizkiivan18,Oke,https://pbs.twimg.com/profile_images/1359662621163548677/Ehuhd7h2_normal.jpg,https://twitter.com/rizkiivan18/status/1758135202055152112,2024-02-15T14:24:31.000Z,0,0,0
. INFO MANDIRI,@Halco1983,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758127795388182771,2024-02-15T13:55:05.000Z,0,0,0
. INFO MANDIRI,@Halco1983,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758127816498090345,2024-02-15T13:55:10.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa http://wa.me/14482059711                Tks^Adm~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758129840803430541,2024-02-15T14:03:13.000Z,0,0,0
Mandiri Call,@swagie2326,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/yhuqdt ID CS ADM~ Said",https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758129152912490570,2024-02-15T14:00:29.000Z,0,0,0
Mandiri Call,@swagie2326,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/yhuqdt Tkz:-) Said,https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758129124579926270,2024-02-15T14:00:22.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui Wa http://wa.me/14482059711          Tks~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758129821748793414,2024-02-15T14:03:08.000Z,0,0,0
MANDIRI CALL,@oy86v50aym0jkn2,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut https://wa.link/jki7hv ID CS ADM~ Saidi",https://pbs.twimg.com/profile_images/1757913608242237440/9o2Bdp6n_normal.jpg,https://twitter.com/oy86v50aym0jkn2/status/1758146723325837791,2024-02-15T15:10:18.000Z,0,0,0
Olaa,@Serahguwe,"@mandiricare hi min, boleh tolong cek DM saya. Terima kasihhh",https://pbs.twimg.com/profile_images/1331596882083102720/UaARBb5-_normal.jpg,,2024-02-15T13:38:24.000Z,14,3,1
Mandiri Care,@mandiricare,@Serahguwe Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun (2),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758161281956405333,2024-02-15T16:08:09.000Z,0,0,0
Mandiri Care,@mandiricare,"@Serahguwe Hai Sahabat @Serahguwe, mohon maaf atas ketidaknyamanannya. Untuk pesan yg dikirimkan melalui DM, sudah kami balas. Mohon kesediaannya untuk melakukan pengecekan lebih lanjut ya. (1)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758161228634222658,2024-02-15T16:07:56.000Z,0,0,0
Mandiri Care,@mandiricare,@Serahguwe dan bukan dalam foto profil atau melalui whatsapp official Bank Mandiri 0811-84-14000 bercentang hijau. Semoga prosesnya berjalan dgn lancar. Tks~Sizko (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758161285676736688,2024-02-15T16:08:10.000Z,0,0,0
. INFO MANDIRI,@Halco1983,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758124075904536810,2024-02-15T13:40:18.000Z,0,0,0
. INFO MANDIRI,@Halco1983,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758124095663976468,2024-02-15T13:40:23.000Z,0,0,0
INFO MANDIRI,@Yungfresh3000,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui http://wa.link/ch7r9c       Tks~Adisti(3),https://pbs.twimg.com/profile_images/1757935845703860224/wbtoJGQW_normal.jpg,https://twitter.com/Yungfresh3000/status/1758124129088319560,2024-02-15T13:40:31.000Z,0,0,0
INFO MANDIRI,@Yungfresh3000,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa https://wa.link/ch7r9c       Tks~Adisti(3),https://pbs.twimg.com/profile_images/1757935845703860224/wbtoJGQW_normal.jpg,https://twitter.com/Yungfresh3000/status/1758124086772072917,2024-02-15T13:40:21.000Z,0,0,0
Mandiri Call,@swagie2326,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/yhuqdt ID CS ADM~ Said",https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758125170685010384,2024-02-15T13:44:39.000Z,0,0,0
Mandiri Call,@swagie2326,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/yhuqdt Tkz:-) Said,https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758125136925077625,2024-02-15T13:44:31.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui Wa http://wa.me/14482059711          Tks~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758124565795152332,2024-02-15T13:42:15.000Z,0,0,0
MANDIRI CALL,@oy86v50aym0jkn2,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut https://wa.link/jki7hv ID CS ADM~ Saidi",https://pbs.twimg.com/profile_images/1757913608242237440/9o2Bdp6n_normal.jpg,https://twitter.com/oy86v50aym0jkn2/status/1758146764790779925,2024-02-15T15:10:28.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa http://wa.me/14482059711                Tks^Adm~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758124584409436464,2024-02-15T13:42:19.000Z,0,0,0
Gantassura GS,@GantassuraG,@mandiricare cek dm sat,https://pbs.twimg.com/profile_images/1302444612397588480/IuTYlz7T_normal.jpg,https://twitter.com/GantassuraG/status/1758097677550809302,2024-02-15T11:55:24.000Z,9,1,0
Mandiri Care,@mandiricare,"@GantassuraG  Hai Sahabat @GantassuraG, mohon maaf atas ketidaknyamanannya. Perihal kendala yg dialami, sudah konfirmasi melalui DM kami ya. Sebagai informasi, akun resmi Bank Mandiri bercentang emas (verified) yang terletak disisi kanan nama akun (1).",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758118289606381688,2024-02-15T13:17:19.000Z,1,0,0
Gantassura GS,@GantassuraG,Cek email,https://pbs.twimg.com/profile_images/1302444612397588480/IuTYlz7T_normal.jpg,,2024-02-15T13:34:35.000Z,11,1,0
Mandiri Care,@mandiricare,@GantassuraG Akun resmi Bank Mandiri bercentang emas (verified) yang terletak disisi kanan nama akun (centang emas tidak terdapat di dalam gambar profile picture/posisi lainnya). Semoga prosesnya dpt berjalan dgn lancar ya. Tks~Carlos (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758155161279852634,2024-02-15T15:43:50.000Z,0,0,0
Mandiri Care,@mandiricare,@GantassuraG Mohon berhati-hati dan tidak memberikan data rahasia kepada pihak manapun yang mengatasnamakan Bank Mandiri. (2),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758155141742776825,2024-02-15T15:43:45.000Z,0,0,0
Mandiri Care,@mandiricare,"@GantassuraG Halo Sahabat @GantassuraG, untuk pesan yg dikirimkan melalui DM sudah kami balas. Mohon kesediaannya untuk melakukan pengecekan lebih lanjut ya. (1)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758155113905185275,2024-02-15T15:43:38.000Z,0,0,0
. INFO MANDIRI,@Halco1983,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758124153222414779,2024-02-15T13:40:37.000Z,0,0,0
. INFO MANDIRI,@Halco1983,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758124133412683957,2024-02-15T13:40:32.000Z,0,0,0
Mandiri Call,@swagie2326,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/yhuqdt Tkz:-) Said,https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758125209767535052,2024-02-15T13:44:49.000Z,0,0,0
Mandiri Call,@swagie2326,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/yhuqdt ID CS ADM~ Said",https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758125241044549868,2024-02-15T13:44:56.000Z,0,0,0
INFO MANDIRI,@Yungfresh3000,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui http://wa.link/ch7r9c       Tks~Adisti(3),https://pbs.twimg.com/profile_images/1757935845703860224/wbtoJGQW_normal.jpg,https://twitter.com/Yungfresh3000/status/1758123243318489417,2024-02-15T13:37:00.000Z,0,0,0
INFO MANDIRI,@Yungfresh3000,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa https://wa.link/ch7r9c       Tks~Adisti(3),https://pbs.twimg.com/profile_images/1757935845703860224/wbtoJGQW_normal.jpg,https://twitter.com/Yungfresh3000/status/1758123193716629802,2024-02-15T13:36:48.000Z,0,0,0
gaprnh nethink,@amnoturbae,"@mandiricare ngegas banget call center nyaa perasaan ngomong baik baik tapi kek ngegas dan ketus dijawabnya, emg gitu kali ya gada hospitalitynya",https://pbs.twimg.com/profile_images/1628074708561448960/LtI3Vtnq_normal.jpg,,2024-02-15T12:31:25.000Z,15,4,0
Mandiri Care,@mandiricare,@amnoturbae Pastikan Sahabat hanya berinteraksi dengan akun resmi Bank Mandiri bercentang emas (verified) di sebelah nama akun (2),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758127411428761780,2024-02-15T13:53:33.000Z,0,0,0
Mandiri Care,@mandiricare,"@amnoturbae Hai Sahabat @amnoturbae, mohon maaf atas ketidaknyamanannya. Untuk perihal kendala tsb sudah kami informasikan melalui DM ya. (1)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758127382047654035,2024-02-15T13:53:26.000Z,0,0,0
Mandiri Care,@mandiricare,@amnoturbae dan bukan dalam foto profil atau melalui whatsapp official Bank Mandiri 0811-84-14000 bercentang hijau. Semoga prosesnya berjalan dgn lancar. Tks~Sizko (end),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758127424133329244,2024-02-15T13:53:36.000Z,0,0,0
. lNFO MANDlRl,@menboongL,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui wa https://lnk.ec/lnfo-Mandiri       Tks~Mia,https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758107277767459224,2024-02-15T12:33:33.000Z,0,0,0
. INFO MANDIRI,@Halco1983,Hai kakak mohon info ke wa ya agar kendala nya kamu dapat kami bantu proses langsung :-) untuk layanan Mandiri hanya melalui wa http://lnk.ec/lnfo.mandiriTkz -layla,https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758106944676737309,2024-02-15T12:32:14.000Z,0,0,0
. INFO MANDIRI,@Halco1983,"Untuk tindak lanjut. Boleh infoin detail kendalanya ke WhatsApp ya kak,untuk respon hanya melalui WhatsApp http://lnk.ec/lnfo.mandiriAdm-layla",https://pbs.twimg.com/profile_images/1757718488377135104/-Pb6PJth_normal.jpg,https://twitter.com/Halco1983/status/1758106960061407657,2024-02-15T12:32:17.000Z,0,0,0
. lNFO MANDlRl,@menboongL,"Untuk tindak lanjut. boleh infoin detail kendalanya ke wa ya kak, untuk respon hanya melalui WA   https://lnk.ec/lnfo-Mandiri  Tks-Mia",https://pbs.twimg.com/profile_images/1757772736062218240/JATQyGGM_normal.jpg,https://twitter.com/menboongL/status/1758107245093761460,2024-02-15T12:33:25.000Z,0,0,0
Mandiri Call,@swagie2326,"Untuk cek kendala kamu silakan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.link/yhuqdt ID CS ADM~ Said",https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758107087996170652,2024-02-15T12:32:48.000Z,0,0,0
Mandiri Call,@swagie2326,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.link/yhuqdt Tkz:-) Said,https://pbs.twimg.com/profile_images/1757907530804793344/-TXBm3wV_normal.jpg,https://twitter.com/swagie2326/status/1758107055972573533,2024-02-15T12:32:40.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Halo kak untuk cek kendala kamu silakan di kirim melalui Wa ini -:) untuk respon halnya melalui Wa http://wa.me/14482059711          Tks~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758106843489181852,2024-02-15T12:31:50.000Z,0,0,0
Celcenter mandiri,@dygtapeace,mohon kesediaan bapak/ibu untuk menghubungi layanan WhatsApp kami untuk pengecekan lebih lanjut http://wa.me/6285274772483       Tks~Hangga,https://pbs.twimg.com/profile_images/1757982386837676032/Ktm4EzM1_normal.jpg,https://twitter.com/dygtapeace/status/1758111809817751611,2024-02-15T12:51:34.000Z,0,0,0
Celcenter mandiri,@dygtapeace,"Untuk cek kendala kamu silahkan dikonfirmasi melalui WhatsApp kami, untuk penanganan lebih lanjut http://wa.me/6285274772483        Tks~Hangga",https://pbs.twimg.com/profile_images/1757982386837676032/Ktm4EzM1_normal.jpg,https://twitter.com/dygtapeace/status/1758111788225503425,2024-02-15T12:51:29.000Z,0,0,0
Halo BCA,@DAWSONKYOMI,Hai kakak mohon info ke wa ya agar kendala nya kmu dapat kmi bantu proses langsung :-) untuk layanan hanya melalui respon Wa http://wa.me/14482059711                Tks^Adm~Billy,https://pbs.twimg.com/profile_images/1758143196750839808/jz9ZWih6_normal.jpg,https://twitter.com/DAWSONKYOMI/status/1758106826565144796,2024-02-15T12:31:46.000Z,0,0,0
Harun,@Mas_Akupositif,@mandiricare bisa cek DM min,https://pbs.twimg.com/profile_images/1742816544638566401/5JgC6FoT_normal.jpg,,2024-02-15T12:23:07.000Z,16,3,0
Mandiri Care,@mandiricare,Semoga permasalahan Sahabat @Mas_Akupositif dapat terselesaikan dengan baik. Tks ~ Said (End),https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758119179063119958,2024-02-15T13:20:51.000Z,0,0,0
Mandiri Care,@mandiricare,"Bank Mandiri tidak pernah meminta data perbankan nasabah via social media seperti username, password, kode OTP, PIN ATM dan Livin' by Mandiri dengan alasan apapun (menang hadiah, verifikasi data, dsb). (2)",https://pbs.twimg.com/profile_images/1501039949264605187/__bKFZ_p_normal.jpg,https://twitter.com/mandiricare/status/1758119111689982244,2024-02-15T13:20:35.000Z,0,0,0
